439;9;2;0;0;1.08;9324.15
447;40;2;0;1;0.4694;6309.4
523;32;2;0;1;0.6478;7137.02
797;59;1;0;1;7.5143;25596.72
797;68;1;0;0;2.3854;13474.88
812;68;1;0;0;0.5741;4318.77
917;59;1;0;1;1.2795;5791.81
966;32;2;0;1;3.022456419098143;6137.35
1022;17;2;0;1;0.4694;4251.94
1142;59;1;0;1;0.85;3810.41
1190;59;2;0;1;2.4615;17950.24
1270;9;2;0;0;2.48;10210.36
1270;94;2;0;0;0.37;5367.3
1592;32;2;0;1;3.022456419098143;6123.76
1777;59;1;0;1;0.3296;3278.22
2083;15;2;0;1;3.1748;14582.48
2083;26;2;0;1;6.9498;14358.62
2083;52;2;0;1;1.3394;13660.14
2083;59;1;0;1;8.74;17303.12
2360;59;2;0;1;6.2374;28603.34
2486;68;1;0;0;1.3553;9080.93
2584;52;1;0;1;0.9767;5001.77
2716;26;2;0;1;3.757;16959.85
2821;59;2;0;1;3.13;22456.7
2874;87;1;0;0;0.12;3192.21
2891;59;1;0;1;0.4741;4736.31
2913;52;2;0;1;2.11;12787.41
2916;17;1;0;1;3.8;8478.08
2916;17;2;0;1;3.8;12930.76
2916;32;2;0;1;2.33;12175.36
2916;59;2;0;1;1.26;11553.1
3014;17;1;0;1;0.4181;3144.84
3016;17;1;0;1;0.6886;3596.07
3032;59;1;0;1;0.2199;3580.78
3091;81;1;0;1;3.92;21817.42
3316;68;1;0;0;0.6748;3808.08
3494;59;1;0;1;0.2232;3694.29
3555;59;1;0;1;3.61;12141.29
3643;40;2;0;1;1.2752;10411.11
3710;59;1;0;1;0.5372;4465.08
3860;52;2;0;1;7.2346;26205.93
3931;17;1;0;1;1.2231;4878.85
4024;32;2;0;1;11.32;59611.62
4024;40;2;0;1;7.535;15189.36
4024;52;2;0;1;9.2677;33916.84
4024;59;2;0;1;13.86;15506.42
4024;81;2;0;1;13.86;50021.19
4024;87;2;0;0;5.7053;50605.46
4032;87;1;0;0;0.9378;2894.02
4052;17;2;0;1;4.68;22247.02
4377;9;2;0;0;1.8048;7792.51
4907;9;2;0;0;1.95;13990.6
4926;32;2;0;1;1.18;7587.1
4990;15;2;0;1;1.4444;9368.67
5062;9;2;0;0;0.0267;4590.62
5062;59;2;0;1;0.0531;5546.28
5142;17;2;0;1;0.3247;4640.32
5142;52;2;0;1;0.7606;6921.68
5142;59;2;0;1;0.5946;6068.21
5276;59;1;0;1;0.2343;3833.84
5377;40;2;0;1;1.6499;7303.92
5462;81;1;0;1;0.4257;3015.62
5498;15;2;0;1;1.1028;8997.98
5548;59;2;0;1;0.2908;4631.27
5638;59;1;0;1;0.7415;4269.94
5696;59;1;0;1;7.62;9185.67
5760;40;2;0;1;1.1759;11173.18
5844;26;1;0;1;1.81;10481.85
5844;26;2;0;1;1.81;14733.39
5897;15;2;0;1;2.1251;11414.66
6132;52;2;0;1;0.11;4308.0
6307;17;1;0;1;1.176;6728.39
6454;94;2;0;0;4.7932;22089.21
6732;59;1;0;1;0.1649;3126.55
6950;59;2;0;1;0.0304;6506.38
7104;9;2;0;0;0.5047;6959.52
8269;32;2;0;1;1.54;13890.75
8623;26;2;0;1;0.57;5368.44
8690;43;2;0;0;0.5118;5081.52
8954;32;2;0;1;0.76;5796.84
8982;17;2;0;1;0.6629;5182.01
8986;59;2;0;1;0.3962;5606.76
9006;59;2;0;1;1.43;8551.81
9086;26;2;0;1;0.78;5547.1
9086;52;2;0;1;0.78;6810.0
9158;9;2;0;0;2.06;10418.98
9209;59;2;0;1;0.6762;4934.47
9270;15;2;0;1;3.3018;20323.18
9270;94;2;0;0;1.1171;9625.38
9474;68;1;0;0;0.146;2674.82
9594;59;1;0;1;0.1325;2982.61
9609;17;1;0;1;1.02;3996.17
9609;59;1;0;1;0.86;2103.72
9609;59;2;0;1;0.86;4460.21
9613;55;2;0;1;2.36;10543.11
9925;26;2;0;1;2.5987;19533.91
9932;52;2;0;1;1.7096;9179.31
9944;17;2;0;1;1.1741;11869.76
9944;32;2;0;1;1.05;7634.64
10091;87;1;0;0;0.5375;4093.62
10117;59;2;0;1;0.406;5661.98
10376;9;2;0;0;9.8;23974.33
10376;59;2;0;1;10.31;35412.76
10547;15;2;0;1;1.4118;6210.21
10999;32;2;0;1;3.022456419098143;6657.89
11208;40;2;0;1;3.4767;23826.02
11220;15;2;0;1;1.81;13300.09
11220;17;1;0;1;2.37;4649.79
11220;87;2;0;0;2.02;11037.73
11395;17;1;0;1;5.2841;21641.48
11395;59;1;0;1;4.56;16516.61
11536;32;2;0;1;1.26;9734.82
11559;17;1;0;1;0.43;4600.82
11587;9;2;0;0;7.9236;16461.41
11587;59;1;0;1;3.0067;4066.11
12086;87;1;0;0;3.1242;7728.76
12574;32;2;0;1;1.6587;11072.09
12592;59;1;0;1;0.0833;2722.42
12622;17;2;0;1;1.6486;7721.49
12869;87;2;0;0;3.9;30225.79
12869;94;2;0;0;3.0351;19643.23
12930;40;1;0;1;0.87;2691.76
12970;17;1;0;1;0.5989;5790.94
13040;9;2;0;0;2.9139;15367.57
13054;59;2;0;1;1.3815;10442.45
13054;81;2;0;1;1.3815;10910.04
13154;15;2;0;1;2.67;10789.37
13199;68;1;0;0;0.212;4331.39
13303;32;2;0;1;0.8186;7293.46
13313;17;1;0;1;1.85;5381.61
13313;17;2;0;1;1.85;6855.4
13313;32;2;0;1;4.5686;20253.06
13333;94;2;0;0;1.4597;12150.17
13439;32;2;0;1;3.022456419098143;6350.67
13581;17;1;0;1;1.8995;10281.45
13708;52;2;0;1;1.13;8895.83
13751;52;2;0;1;4.83;30631.38
13802;59;2;0;1;0.2067;5033.89
13822;59;2;0;1;0.42;6867.92
13847;87;1;0;0;0.9759;4172.2
13871;17;1;0;1;1.4984;4960.53
13871;32;1;0;1;1.0534;5666.66
13871;32;2;0;1;1.0534;10957.53
13871;59;1;0;1;1.41;4916.49
13871;68;1;0;0;0.7219;8907.89
13981;68;1;0;0;4.51;18091.65
14424;94;2;0;0;0.2933;5916.57
14470;17;2;0;1;2.7919;18169.34
14470;32;2;0;1;6.1315;61192.27
14470;59;2;0;1;0.7824;9545.33
14735;26;2;0;1;1.3853;7618.29
14843;43;2;0;0;2.74;9937.44
14843;62;2;0;0;9.6708;34970.27
14843;87;2;0;0;6.28;41546.52
15217;23;2;0;1;2.3286;11346.08
15217;32;2;0;1;2.13;9796.24
15228;81;2;0;1;0.7268;5843.93
15328;59;2;0;1;0.3999;5519.45
15443;87;1;0;0;0.37;5067.73
15770;32;2;0;1;0.3742;6569.19
16282;59;2;0;1;0.7494;5875.21
16488;32;2;0;1;2.7417;17342.06
16692;32;2;0;1;3.7134;17024.28
16692;59;2;0;1;3.7134;8106.72
16785;15;2;0;1;1.8399;7962.17
16785;52;2;0;1;0.84;4218.43
16785;81;2;0;1;0.97;5430.77
16864;32;2;0;1;13.5944;78748.39
16921;40;2;0;1;3.126;24096.76
16975;23;2;0;1;2.2777;11667.64
17034;59;1;0;1;0.83;4355.38
17043;23;2;0;1;2.709;20891.17
17068;68;1;0;0;0.3;4623.41
17183;43;2;0;0;0.89;8503.65
17321;9;1;0;0;0.6409;5322.86
17321;59;1;0;1;0.162;3303.17
17343;59;2;0;1;0.1866;5843.23
17378;17;1;0;1;0.15;2603.21
17407;59;1;0;1;1.8279;10616.14
17422;17;1;0;1;0.2956;3147.44
17434;17;1;0;1;0.2711;2612.58
17552;59;1;0;1;0.5619;3431.35
17552;68;1;0;0;0.7814;3061.43
17818;17;1;0;1;0.17;2825.71
17977;92;1;0;0;1.3546;14509.2
18082;32;2;0;1;2.6331;20335.5
18094;59;2;0;1;0.1364;4961.71
18103;59;2;0;1;2.2225;9812.46
18139;52;2;0;1;1.5088;8633.78
18158;81;1;0;1;1.85;6569.32
18158;81;2;0;1;1.85;10799.08
18318;81;2;0;1;0.8953;7738.9
18372;32;2;0;1;0.706;11470.88
18408;59;2;0;1;0.502;6176.36
18410;32;2;0;1;1.03;6569.42
18438;59;2;0;1;4.3138;20202.03
18515;32;2;0;1;0.0799;4306.77
18581;59;2;0;1;0.2045;5461.84
18632;52;1;0;1;8.0;10023.74
18632;52;2;0;1;8.0;33247.43
18642;59;1;0;1;1.2036;4667.58
19067;59;1;0;1;0.525;3000.98
19067;68;1;0;0;0.525;6837.93
19179;15;2;0;1;1.956;15467.4
19272;81;1;1;1;1.88;5435.47
19515;32;2;0;1;5.0139;30668.68
19605;17;1;0;1;5.2251;14312.25
19679;15;2;0;1;3.14;21915.74
19679;32;2;0;1;4.6865;34811.02
19679;52;2;0;1;2.6172;20111.66
19679;81;2;0;1;2.1638;18540.89
19740;17;2;0;1;1.32;8640.88
19740;32;2;0;1;0.39;4000.24
20041;40;2;0;1;2.919;26992.84
20041;59;2;0;1;9.8532;63394.73
20041;65;2;0;1;3.657;38597.84
20082;15;2;0;1;1.47;8268.88
20253;59;2;0;1;0.4484;6335.34
20693;4;2;1;1;7.175;17998.19
20693;15;2;1;1;5.75;28320.66
20693;52;2;1;1;3.23;13194.85
20780;59;1;0;1;0.8091;3774.05
20881;17;1;0;1;0.41;3061.91
20934;59;1;0;1;2.79;3233.2
20943;32;2;0;1;3.022456419098143;6454.1
21119;59;1;0;1;0.2074;3072.97
21215;17;1;0;1;0.2345;3714.09
21394;52;2;0;1;0.342;4763.61
21481;52;2;0;1;0.2451;5481.84
21798;59;1;0;1;2.0239;7735.44
21807;59;1;0;1;1.0247;4476.58
22092;59;1;0;1;1.2258;4860.71
22294;17;1;0;1;0.4757;3947.59
22630;59;1;0;1;0.8301;8622.22
22639;40;2;0;1;0.2811;6815.07
22768;59;1;0;1;0.8675;3336.42
22879;17;1;0;1;1.65;10138.36
22879;87;1;0;0;1.67;12653.4
22976;32;2;0;1;1.8964;15472.28
23093;40;2;0;1;2.8415;18708.12
23093;52;1;0;1;1.1341;6884.62
23093;52;2;0;1;1.1341;9923.95
23421;17;1;0;1;0.83;3971.29
23630;17;1;0;1;1.5357;7667.06
23668;59;2;0;1;1.19;12691.82
23812;59;2;0;1;0.3129;5671.5
23846;59;2;0;1;1.2593;9041.25
23942;81;2;0;1;0.5728;5644.73
23974;59;1;0;1;0.5851;4706.89
23983;32;2;0;1;3.022456419098143;6598.81
24065;94;2;0;0;2.08;13048.15
24195;87;1;0;0;0.675;4177.22
24195;87;2;0;0;0.6807;7114.46
24382;17;2;0;1;0.78;4949.88
24392;40;2;0;1;0.6393;6730.01
24404;32;2;0;1;8.51;26084.9
24404;81;2;0;1;8.51;18638.75
24945;32;2;0;1;0.6863;6505.6
24951;17;1;0;1;0.9481;3458.71
25015;32;1;0;1;1.5964;6301.08
25015;32;2;0;1;1.5964;14941.87
25026;9;2;0;0;2.409;9134.8
25104;23;2;0;1;2.2612;16384.62
25104;52;2;0;1;3.6197;24243.8
25104;59;2;0;1;3.4845;26087.19
25377;59;1;0;1;2.5375;4827.41
25422;59;1;0;1;1.8072;5135.6
25422;68;1;0;0;1.2775;5293.93
25627;26;2;0;1;0.6838;6798.49
25671;9;2;0;0;3.2396;7039.94
25671;15;2;0;1;2.8168;10016.09
25690;87;1;0;0;1.26;6021.78
25816;81;1;0;1;1.36;3786.87
25825;17;1;0;1;0.89;3975.51
25885;52;2;0;1;0.14;4067.81
25887;68;1;0;0;1.39;5343.07
26094;17;1;0;1;0.28;4574.55
26390;17;1;0;1;0.5;4476.0
26539;15;2;0;1;2.38;14827.26
26725;68;1;0;0;0.15;3848.8
26725;87;1;0;0;0.66;5514.92
26807;17;2;0;1;0.5169;5880.72
26831;40;2;0;1;0.1712;5040.56
26954;59;1;0;1;1.56;8009.13
27129;59;1;0;1;0.6496;7642.68
27150;59;1;0;1;0.7717;3900.28
27166;59;1;0;1;0.0817;2628.9
27224;40;2;0;1;0.4102;5536.19
27546;32;2;0;1;0.57;6707.23
27629;32;2;0;1;2.7648;17481.64
27761;59;1;0;1;0.975;6203.64
27819;17;1;0;1;5.75;30085.55
27922;81;1;0;1;1.0517;2981.41
28134;59;1;0;1;1.8871;4908.81
28137;59;2;0;1;0.7;6903.08
28137;87;2;0;0;2.65;25223.64
28156;59;1;0;1;1.63;10228.8
